Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic
HH-029_allsc	0.00434213656684	300	156.124183007	100	50.2612019802	23887	153	0.000570612345366	24281	1754.89541528	8	2850.38527944	0.0	-1	-1	0.488786527345	0.00330433031369	10.7503350033	2.23769547202e-05	0.0	301940	2142.46797389	183.0	-1	-1	-1	28.1510075697	1.31853918922	-1	218.775395034	148.425592227	-1	-1	1.36344622121	197.564308792	47.8149171271	3.72334505322	-1	-1	-1	1.08735276684	0	6	886	6	0	0	362	36245	3	0.00447476690548	0.0	-1	-1	0.909659462182	-1	127.293718378	160.207606503	-1	-1	1.09639268482	195.449667434	25.0099481286	2.14346060912	1164.27010408	193835	131059.797937	1199.83267467	71518.2797826	17309.0	-1	93769	-1	-1
Reading	0.00224366865362	292	174.1	108	67.7109050794	1741	10	0.00015809776766	24281	6489.22222222	92	7689.39312914	0.0	-1	-1	0.525863477585	0.00333586289762	9.35319231516	3.16195535319e-05	0.0	65418	1382.5332397	116.0	-1	-1	-1	11.9183899974	0.675792998469	-1	228.421800948	158.390079449	-1	-1	2.11528023008	178.115530273	44.0427350427	3.61029731467	-1	-1	-1	1.22032389648	0	2	211	2	0	0	117	7852	1	0.00698940062111	0.0	-1	-1	1.04453533004	-1	127.902817641	265.833467439	-1	-1	1.16487668135	182.281223312	20.1337738049	1.69063890317	141.916529679	48197	33261.9166842	442.093568086	20839.5170419	5153.0	-1	150305	-1	-1
CookieTheft	0.00446491478292	191	139.777777778	108	29.1495187687	1258	9	0.000226997578692	10766	3840.25	150	4106.89336012	0.0	-1	-1	0.513865837774	0.00310230024213	10.3848684211	5.04439063761e-05	0.0	41346	827.516381884	133.0	-1	-1	-1	12.3509907744	1.45102410912	-1	256.666666667	166.997973246	-1	-1	1.35169071377	201.500572438	46.7692307692	3.78940855958	-1	-1	-1	1.08735276684	0	2	123	2	0	0	65	4963	1	0.00412516586881	0.0	-1	-1	0.859708207137	-1	178.331137313	145.987732578	-1	-1	0.997345767287	173.149120788	25.2628489775	1.91057024135	177.024941313	31570	20373.7527361	163.554576367	13097.5372085	3040.0	-1	93769	-1	-1
Memory	0.00511597945377	300	155.880597015	100	49.8325081529	20888	134	0.000810976015687	7294	1261.52631579	8	1430.0380032	0.0	-1	-1	0.46857545718	0.00334073701984	12.5129442738	1.21041196371e-05	0.0	195176	2142.46797389	183.0	-1	-1	-1	28.1510075697	1.53417174789	-1	206.644927536	140.515659739	-1	-1	1.08033550948	208.78458629	50.6444444444	3.7729698171	-1	-1	-1	1.08981867271	0	2	552	2	0	0	180	23430	1	0.00359604032012	0.0	-1	-1	0.735909177889	-1	110.6616662	97.16087411	-1	-1	0.947415655779	210.73767198	27.4380199911	2.46901317843	845.328633086	114068	77424.1285163	594.184530214	37581.2255322	9116.0	-1	245216	-1	-1
HH-053_allsc	0.00467270008803	300	160.117021277	100	45.3218688305	30102	188	0.000591715976331	15299	1701.12314834	33	2239.14521554	0.0	-1	-1	0.528105743587	0.00312539342818	10.8801900578	1.88845524361e-05	0.0	351124	1381.83824795	125.0	-1	-1	-1	13.7406346124	1.49960633532	-1	259.489425982	169.484602881	-1	-1	1.50714095934	202.564141864	44.2391304348	4.02324452957	-1	-1	-1	0.998822509939	0	6	993	6	0	0	552	42156	3	0.00468194676718	0.0	-1	-1	1.01431509525	-1	154.105784713	186.76740993	-1	-1	1.06454587989	188.234393355	19.3234215004	2.22110309804	1484.61027197	257673	167789.756853	1487.54812687	111815.406309	24420.0	-1	82861	-1	-1
Reading	0.00334633189139	258	180.043478261	100	47.5724120405	4141	23	0.000454626316934	4500	2075.13636364	600	1295.93298972	0.0	-1	-1	0.813785001448	0.00347887964262	6.94857730545	3.95327232116e-05	0.0	53527	1381.83824795	125.0	-1	-1	-1	13.6218553301	0.967395866955	-1	230.329545455	235.258268619	-1	-1	1.8115488898	247.363949229	47.0483870968	4.51660164201	-1	-1	-1	1.23416304643	0	2	176	2	0	0	124	6425	1	0.00623054509348	0.0	-1	-1	1.29974754955	-1	108.74186699	308.266507823	-1	-1	1.35012450307	272.774426007	20.3848560236	2.37841831057	169.294276717	40538	41170.1970083	315.209506824	30673.1297044	5834.0	-1	312662	-1	-1
CookieTheft	0.00475244663503	284	142.864864865	100	38.2691707977	10572	74	0.00036505352474	15299	2800.08219178	33	2857.06495062	0.0	-1	-1	0.492734739694	0.0029549602881	11.0282152231	9.86631147945e-06	0.0	217403	855.508846282	108.0	-1	-1	-1	13.7406346124	1.61098404245	-1	280.584307179	167.027189102	-1	-1	1.42838578629	200.02868973	44.4314868805	4.0682092466	-1	-1	-1	1.15189283752	0	2	599	2	0	0	343	26103	1	0.00420673037549	0.0	-1	-1	0.901566458567	-1	169.528933672	152.13214427	-1	-1	0.998593912158	155.257393529	18.4467100303	2.19264526155	963.368457388	168070	99882.2590833	852.746314417	68609.8405773	15240.0	-1	82861	-1	-1
HH-056_allsc	0.00417694616959	291	188.080291971	100	45.3454158774	25767	137	0.000846865669797	7291	1085.47956981	8	1211.43899335	0.0	-1	-1	0.594392982865	0.00327001415564	10.3346732347	3.70890074363e-05	0.0	182537	1565.34945648	142.0	-1	-1	-1	11.3326631651	1.28463329409	-1	179.230623819	182.807482922	-1	-1	1.5620202092	229.059820596	48.8162162162	4.1592550252	-1	-1	-1	1.22931752685	0	6	529	6	0	0	185	21910	3	0.00504989441631	0.0	-1	-1	1.05297796009	-1	114.424414842	240.797528554	-1	-1	1.08923958098	221.914005507	28.2423278685	2.18006191584	675.717112693	94813	96156.7360171	816.93656941	42376.0668103	9031.0	-1	70229	-1	-1
Reading	0.00295594541863	267	172.409090909	108	47.9162554095	3793	22	0.000446256516359	7291	2192.0952381	83	1916.29201597	0.0	-1	-1	0.738250094993	0.00361062090509	8.32676378178	4.05687742145e-05	0.0	51585	1565.34945648	142.0	-1	-1	-1	11.3326631651	0.823305950244	-1	163.775280899	205.621420526	-1	-1	1.92384581074	234.992838183	50.0142857143	4.29866003294	-1	-1	-1	1.23110427976	0	2	178	2	0	0	70	6192	1	0.00686822983612	0.0	-1	-1	1.18870804057	-1	96.2870887155	317.011078111	-1	-1	1.27567072484	257.381397198	28.2865732768	2.21789391361	145.725153193	29152	36394.991433	338.596862691	16449.4986728	3501.0	-1	116570	-1	-1
CookieTheft	0.00493482436977	200	142.545454545	101	24.6347869338	1568	11	0.000347035997098	4266	2168.8	567	1384.729079	0.0	-1	-1	0.82775873395	0.00343881124397	8.81009174312	6.30974540177e-05	0.0	33030	967.709342876	134.0	-1	-1	-1	10.2063919237	1.44832525971	-1	176.201834862	242.939523982	-1	-1	1.58946257158	270.903036939	51.9047619048	4.52576403987	-1	-1	-1	1.22931752685	0	2	109	2	0	0	42	3965	1	0.00536557072148	0.0	-1	-1	0.844025335471	-1	95.832684038	236.066873748	-1	-1	0.899911776868	240.176764284	31.8263654498	2.41368660498	156.419128049	19206	26237.46859	170.072495159	11377.9275515	2180.0	-1	70229	-1	-1
Memory	0.00462474258082	291	196.211538462	100	42.9803913469	20406	104	0.00128749520284	3832	736.805825243	8	702.332124359	0.0	-1	-1	0.415022543472	0.00299590229892	13.8671641791	2.47595231316e-05	0.0	97922	573.67884428	125.0	-1	-1	-1	8.96952947317	1.55009473631	-1	191.962809917	139.104879643	-1	-1	1.28444671483	199.296446385	45.8904109589	3.81471079014	-1	-1	-1	1.25859282673	0	2	242	2	0	0	73	11753	1	0.00381627457767	0.0	-1	-1	0.91204068732	-1	131.972942425	156.101377619	-1	-1	0.930835871744	166.022365771	26.0605926661	1.97395304277	373.572831451	46455	33524.275994	308.26721156	14548.6405861	3350.0	-1	196114	-1	-1
HH-076_allsc	0.00466723534853	292	143.321167883	100	36.7064937168	19635	137	0.000328795002316	20976	2938.03798	9	3792.2163937	0.0	-1	-1	0.375706745189	0.00322795093515	11.4557014292	1.43997811233e-05	0.0	440697	3909.62713859	175.0	-1	-1	-1	22.3407265062	1.44911397495	-1	237.134572491	116.651905096	-1	-1	1.3436932426	131.138450013	37.9574780059	2.96517666205	-1	-1	-1	0.934717630678	0	6	1345	6	0	0	682	52893	3	0.0043180269704	0.0	-1	-1	1.06148340639	-1	187.740953594	167.868983074	-1	-1	1.05309048479	194.814043331	22.2864730795	1.76759762946	1944.71095438	318946	156546.856638	1799.20525184	89436.4229089	25887.0	-1	84031	-1	-1
Reading	0.00404801796461	250	157.1875	100	44.4915254103	2515	16	0.000202649644097	16265	4232.93333333	192	5056.6592369	0.0	-1	-1	0.548494972935	0.00392633685437	9.1013582343	2.53312055121e-05	0.0	80791	456.169411644	125.0	-1	-1	-1	12.1422437566	1.03432754168	-1	172.925806452	140.148453376	-1	-1	1.60433624011	112.204565716	36.8125	2.94037531971	-1	-1	-1	0.934717630678	0	2	310	2	0	0	160	9697	1	0.00625852473535	0.0	-1	-1	1.25151208853	-1	100.485573415	263.324049809	-1	-1	1.24833690381	77.2062614226	18.1708133863	1.43823088697	319.607210378	53607	43305.8720931	494.135561955	17952.7305146	5890.0	-1	382621	-1	-1
CookieTheft	0.00494925936734	292	139.35483871	100	40.9274034511	8640	62	0.000229390044472	20976	4288.1147541	158	4387.61715171	0.0	-1	-1	0.275869257695	0.00314486351292	13.6760484623	7.39967885394e-06	0.0	283131	1139.85674746	175.0	-1	-1	-1	12.5258983238	1.57561333372	-1	258.96	87.8239042502	-1	-1	1.29558703088	113.152357013	36.0067114094	2.74777808992	-1	-1	-1	1.13631521411	0	2	850	2	0	0	447	33981	1	0.00406485745329	0.0	-1	-1	0.928616388101	-1	208.088039264	98.3113472361	-1	-1	0.987218543112	125.845418232	21.4653219063	1.47474550799	1337.69572032	220116	74562.4947084	1098.65780219	50579.103585	16095.0	-1	84031	-1	-1
Memory	0.00426187439646	234	143.728813559	100	28.5601787571	8480	59	0.00087489063867	6188	1168.15517241	9	1124.04199837	0.0	-1	-1	0.573549977561	0.00274330115515	11.589697591	2.96573097854e-05	0.0	76775	3909.62713859	175.0	-1	-1	-1	22.3407265062	1.56200012866	-1	244.448648649	210.209183895	-1	-1	1.12793381252	278.727850792	52.0266666667	4.3137816823	-1	-1	-1	1.1909909844	0	2	185	2	0	0	75	9215	1	0.00306081064832	0.0	-1	-1	1.11670123544	-1	177.487748539	177.260008112	-1	-1	0.90340479297	464.974552914	29.2911633817	3.01169085715	287.408023674	45223	38678.4898367	206.411887691	20904.5888094	3902.0	-1	489077	-1	-1
HH-098_allsc	0.00323669428205	242	140.189189189	100	34.9267788363	5187	37	0.000332527478453	11570	2047.64795972	8	2667.36864607	0.0	-1	-1	0.431682990676	0.00304667068096	15.7844316358	5.39233748843e-05	0.0	120713	1495.00155662	166.0	-1	-1	-1	12.0966133844	1.07185635735	-1	207.831858407	142.955162766	-1	-1	1.78118398875	166.670750798	40.4461538462	3.65645539148	-1	-1	-1	1.23063966683	0	6	339	6	0	0	130	14491	3	0.00533063358395	0.0	-1	-1	1.0420183251	-1	213.26395163	227.632657753	-1	-1	1.03553792031	190.441189178	23.2642592894	2.0457468268	360.143736069	70455	48032.9346895	593.134268252	21667.1976037	5258.0	-1	79167	-1	-1
Reading	0.00221995174914	242	149.625	100	40.7363474062	2394	16	0.000360774763805	8749	1948.53333333	8	2601.64348789	0.0	-1	-1	0.65080956871	0.00360774763805	9.72920772566	4.50968454757e-05	0.0	46437	436.608244336	91.0	-1	-1	-1	5.12769026724	0.619198994482	-1	154.26875	181.526751967	-1	-1	2.19480251047	129.699845296	39.640625	3.06477427629	-1	-1	-1	1.23063966683	0	2	160	2	0	0	64	5574	1	0.00781931490348	0.0	-1	-1	0.943943342581	-1	72.046169847	295.823920141	-1	-1	1.00225464604	83.5276678878	15.817779014	1.10785874044	98.4526401226	24683	28862.7535627	346.778796654	8300.79009897	2537.0	-1	118931	-1	-1
CookieTheft	0.00469702446854	166	133.333333333	117	28.2901631903	400	3	0.000109777517564	2175	1266.5	358	1284.81302142	0.0	-1	-1	0.495721673856	0.00311036299766	11.562283737	7.31850117096e-05	0.0	27772	1495.00155662	166.0	-1	-1	-1	12.0966133844	1.5280986271	-1	235.870588235	161.274784561	-1	-1	1.50123315177	222.293816185	46.8648648649	3.77227810629	-1	-1	-1	1.47788258283	0	2	85	2	0	0	37	3334	1	0.00455951228034	0.0	-1	-1	0.907180467708	-1	246.209830576	168.016826633	-1	-1	0.912245267115	304.056170061	32.7152378378	2.28266342469	128.360284676	20049	13547.0819031	124.602351597	8224.87119886	1734.0	-1	79167	-1	-1
Memory	0.00336762000582	200	132.944444444	100	29.6181030139	2393	18	0.000454637300465	11570	2265.94117647	225	2955.15089443	0.0	-1	-1	0.142026147294	0.00237421701354	26.0618034448	5.05152556072e-05	0.0	46504	661.698749267	92.0	-1	-1	-1	11.6197105887	1.43366463732	-1	273.64893617	60.4634325125	-1	-1	1.32340347827	177.294355376	34.0344827586	4.81446059575	-1	-1	-1	1.48329463148	0	2	94	2	0	0	29	5583	1	0.00307519498891	0.0	-1	-1	1.00225744258	-1	302.7180706	56.2453012123	-1	-1	0.92137395749	158.742522469	21.3532914134	2.75928393397	133.330811271	25723	5623.09922367	121.753120001	5141.5363059	987.0	-1	214803	-1	-1
HI-034_allsc	0.00347444164307	234	162.776223776	100	29.630689168	23277	143	0.000748361976932	8841	1319.41396323	8	1663.41098901	0.0	-1	-1	0.509723080915	0.00262188356953	13.0331794337	3.13998032279e-05	0.0	218644	1569.54924979	141.0	-1	-1	-1	17.2477939538	1.33315302595	-1	311.359281437	195.582179104	-1	-1	1.51082919868	256.018306648	54.7935222672	4.28780763383	-1	-1	-1	1.28243811621	0	6	501	6	0	0	247	26243	3	0.00391377851284	0.0	-1	-1	1.03333152917	-1	232.284357327	220.526771878	-1	-1	1.17103956704	208.795544866	24.0790086394	2.20688529582	663.910206924	155991	97399.9251936	747.860453347	63236.521742	13534.0	-1	77864	-1	-1
Reading	0.00280460822909	167	138.5	100	27.1871818536	1108	8	0.000183355870826	8466	4450.71428571	1433	2865.5569973	0.0	-1	-1	0.787569535469	0.00362127844881	7.30411601621	4.58389677064e-05	0.0	44696	1569.54924979	141.0	-1	-1	-1	17.2477939538	0.779413131487	-1	216.765822785	218.869085363	-1	-1	1.98858632032	211.272718645	50.4193548387	3.88965576415	-1	-1	-1	1.40003244	0	2	158	2	0	0	93	5365	1	0.00711007004124	0.0	-1	-1	1.2376991672	-1	104.246838851	302.921297906	-1	-1	1.35166640216	210.022384176	22.1346288704	2.04196948471	122.367861644	34249	34362.4464021	310.219465969	19648.362834	4689.0	-1	150635	-1	-1
CookieTheft	0.00468642084277	175	128.35	100	22.257523861	2567	20	0.000335306050598	8841	3036.52631579	625	2302.76875301	0.0	-1	-1	0.566398893835	0.00296745854779	8.57398003852	3.35306050598e-05	0.0	61976	981.165457196	109.0	-1	-1	-1	11.9797956285	1.58824400005	-1	276.644067797	191.954516026	-1	-1	1.23942195833	270.389522961	56.5445544554	4.29073429172	-1	-1	-1	1.28243811621	0	2	177	2	0	0	101	7439	1	0.00363637471639	0.0	-1	-1	0.881526622824	-1	172.683344203	164.599004073	-1	-1	0.956832623191	204.257904949	25.3221344884	2.11878783002	279.530944009	48966	33783.9948206	216.898842708	27309.341819	5711.0	-1	77864	-1	-1
HI-036_allsc	0.00406259351177	300	168.31	100	43.5624931344	16831	100	0.000661415031318	10465	1376.17854178	8	1695.0612524	0.0	-1	-1	0.513321705931	0.00320786290189	13.7807614782	3.96849018791e-05	0.0	167807	1475.52634516	283.0	-1	-1	-1	9.28003990668	1.27433106979	-1	160.350515464	161.015813364	-1	-1	1.55140074625	224.855216194	51.6769230769	4.02347723582	-1	-1	-1	1.29683808827	0	6	485	6	0	0	130	20142	3	0.00491511371347	0.0	-1	-1	1.07463692518	-1	102.771133159	240.557566911	-1	-1	1.08517301628	236.480826036	39.5541460669	1.72409405774	614.227575637	77770	77609.6220414	743.120957454	29231.1781052	6718.0	-1	66882	-1	-1
Reading	0.00269725871113	283	155.0	100	42.9036129015	4030	26	0.000508110220833	10465	1771.28	8	2443.47811395	0.0	-1	-1	0.712541275168	0.00341997264022	11.3801916933	3.90854016025e-05	0.0	54236	1475.52634516	159.0	-1	-1	-1	9.28003990668	0.793211081889	-1	142.48	209.544465807	-1	-1	1.83336517767	181.952893068	43.82	3.78154252248	-1	-1	-1	1.29683808827	0	2	175	2	0	0	50	6510	1	0.0061984009329	0.0	-1	-1	1.14853859489	-1	73.036035823	326.111291084	-1	-1	1.24700396849	212.447351146	27.8433592273	1.75055248289	138.018728249	24934	36460.7370503	317.172175737	9097.64465338	2191.0	-1	158923	-1	-1
CookieTheft	0.00468309328816	300	167.272727273	109	38.1468177443	7360	44	0.000659146405405	5158	1376.95348837	8	1461.71095041	0.0	-1	-1	0.537002637788	0.00301110062469	9.48262548263	2.99612002457e-05	0.0	72360	1321.18470158	283.0	-1	-1	-1	8.30933774578	1.56305263132	-1	171.064676617	179.232685401	-1	-1	1.43038150947	292.507936324	65.9272727273	4.01192608342	-1	-1	-1	1.65378032444	0	2	201	2	0	0	55	8685	1	0.00426416670989	0.0	-1	-1	0.917909197073	-1	110.263687568	191.373282225	-1	-1	0.972351589027	276.830961915	49.2442343102	1.5911590473	312.610526264	34384	35846.5370802	284.645920385	16087.9364978	3626.0	-1	66882	-1	-1
HI-041_allsc	0.00338179419071	275	165.0	100	38.321944478	16335	99	0.000672746299895	7457	1522.02511588	34	1388.11484431	0.0	-1	-1	0.675107926419	0.00301716522377	8.76148758456	4.0772503024e-05	0.0	162924	1712.24893562	175.0	-1	-1	-1	10.8370185799	1.12847634811	-1	247.279279279	225.277850875	-1	-1	1.74226760717	197.798283289	45.6962457338	3.6974803634	-1	-1	-1	1.22493865079	0	6	444	6	0	0	293	19556	3	0.00518567262358	0.0	-1	-1	1.06325794172	-1	148.725202758	261.441456371	-1	-1	1.25512483287	212.45445281	22.425521013	1.8315916783	497.658069516	109792	99347.5322359	763.11321194	57954.8970036	13389.0	-1	88056	-1	-1
Reading	0.00261283424615	233	155.25	100	31.0766933499	3726	24	0.000435074234541	5066	2342.08695652	750	1237.05085194	0.0	-1	-1	0.672987736119	0.00380689955224	6.71000647668	3.62561862118e-05	0.0	58743	1712.24893562	175.0	-1	-1	-1	10.8370185799	0.689625720193	-1	197.338095238	177.626901854	-1	-1	2.13312050059	167.52868738	44.1142857143	3.27399539946	-1	-1	-1	1.52378083693	0	2	210	2	0	0	140	7051	1	0.00804323666446	0.0	-1	-1	1.18012494997	-1	93.9428461908	279.454894368	-1	-1	1.31666260624	228.943812756	23.1991955065	1.40218746629	144.13177552	41441	37124.0224876	443.689064122	23454.0162332	6176.0	-1	141978	-1	-1
CookieTheft	0.0042956939292	233	156.533333333	109	37.10384398	2348	15	0.000376789751319	7457	2787.85714286	34	2175.46659388	0.0	-1	-1	0.41791012609	0.00281336347651	11.6972507453	5.02386335092e-05	0.0	41762	735.075532347	125.0	-1	-1	-1	8.68083413078	1.54064482272	-1	315.303571429	149.882901979	-1	-1	1.53871762778	152.508570242	39.2077922078	3.30853678736	-1	-1	-1	1.22493865079	0	2	112	2	0	0	77	5013	1	0.00425166890368	0.0	-1	-1	0.900801005061	-1	212.929326315	174.629629947	-1	-1	0.981375354638	146.48232708	17.7254928388	1.77130019251	171.011575322	35314	16637.0021196	169.258939056	11743.1599086	3019.0	-1	88056	-1	-1
Memory	0.00349745556528	275	171.016666667	100	40.5272420062	10261	60	0.00114975567692	2866	877.542372881	192	614.543124999	0.0	-1	-1	0.873555765616	0.00233783654307	7.87720553171	3.83251892306e-05	0.0	62419	923.809072111	117.0	-1	-1	-1	8.94903580551	1.50838610474	-1	270.795081967	376.747996931	-1	-1	1.25137673969	299.44369555	55.1842105263	4.87164549901	-1	-1	-1	1.37860667891	0	2	122	2	0	0	76	7492	1	0.00287755502084	0.0	-1	-1	0.591016692589	-1	122.380448563	234.428232867	-1	-1	1.15714863366	206.30344276	22.4277866504	2.08583771683	182.514718674	33037	45586.5076287	150.165208763	22757.7208618	4194.0	-1	218188	-1	-1
HI-042_allsc	0.00396227990945	283	191.421276596	100	33.7267358006	44984	235	0.00101724115541	6708	983.684467327	25	930.374794219	0.0	-1	-1	0.690906001961	0.00310799638122	12.1778144438	2.59721146063e-05	0.0	283569	2503.28357952	166.0	-1	-1	-1	23.1785516622	1.28021540957	-1	224.153203343	223.232212385	-1	-1	1.54666270695	240.158026135	45.7294520548	4.32366286659	-1	-1	-1	1.24253584948	0	6	718	6	0	0	292	34036	3	0.0047668519951	0.0	-1	-1	1.03241368328	-1	129.875625235	259.646827678	-1	-1	1.11116774727	299.675683094	25.5857581406	2.96809764288	915.35401784	160942	159611.031855	1101.22384735	70126.1436313	13353.0	-1	77294	-1	-1
Reading	0.00258119627024	275	170.424242424	100	37.1323900919	5624	33	0.00048464554787	6708	1932.0	59	1291.729773	0.0	-1	-1	0.48849527089	0.00356875357977	10.3690603026	2.93724574467e-05	0.0	73240	2503.28357952	166.0	-1	-1	-1	23.1785516622	0.726265434864	-1	200.255144033	137.44682434	-1	-1	2.00497407537	200.615799802	44.2735849057	3.76650361464	-1	-1	-1	1.24253584948	0	2	243	2	0	0	106	8791	1	0.00709636739311	0.0	-1	-1	1.05883472109	-1	97.7051598887	263.284415071	-1	-1	1.17029295425	322.32614585	24.43086768	2.67656258999	175.756235237	48662	33262.1314902	483.198752164	21265.274779	4693.0	-1	190669	-1	-1
CookieTheft	0.00492680999034	266	187.057971014	100	33.3355860279	12907	69	0.000781940572516	4999	1288.70588235	267	913.740043682	0.0	-1	-1	0.473087101995	0.003116429818	12.578819119	2.26649441309e-05	0.0	100681	763.88340944	108.0	-1	-1	-1	12.4052966287	1.58668455171	-1	244.029090909	152.358219176	-1	-1	1.50661439717	177.265951034	41.6796875	3.88866204474	-1	-1	-1	1.285625586	0	2	275	2	0	0	128	12084	1	0.00466111070043	0.0	-1	-1	0.943088400721	-1	155.422026913	160.275673863	-1	-1	1.03316475416	148.910883705	21.1227882293	2.01720699634	434.751567167	67108	41746.1520543	411.305730427	22690.0417323	5335.0	-1	77294	-1	-1
HI-097_allsc	0.00455121454394	300	220.432432432	108	53.8447049602	8156	37	0.000278683709054	14682	3098.24197138	92	3660.93060962	0.0	-1	-1	0.612241902237	0.00360029224129	8.46328263505	4.51919528196e-05	0.0	145067	1654.96055956	134.0	-1	-1	-1	12.350451937	1.2721075818	-1	203.571129707	171.127411862	-1	-1	1.3783380249	191.594613214	43.8237410072	3.74094429581	-1	-1	-1	1.29865713519	0	6	478	6	0	0	278	17413	3	0.00490012990994	0.0	-1	-1	1.11198384178	-1	132.877373535	223.48962932	-1	-1	1.13345438733	210.155535386	20.7908931839	2.04409125766	604.251101356	97307	81285.5206343	650.575547752	53263.3024736	12183.0	-1	97027	-1	-1
Reading	0.00361610884843	300	206.888888889	108	57.3409707635	3724	18	0.000387830733431	10407	2245.35294118	92	2586.40249529	0.0	-1	-1	0.731713313967	0.00409376885288	7.15760631302	4.30923037146e-05	0.0	50561	1654.96055956	134.0	-1	-1	-1	12.350451937	0.887993882928	-1	171.857894737	179.684012317	-1	-1	1.769258531	189.715783097	44.7254901961	3.76902159833	-1	-1	-1	1.29865713519	0	2	190	2	0	0	102	6069	1	0.00716669404093	0.0	-1	-1	1.22025655091	-1	87.9642532963	275.734704545	-1	-1	1.29917981899	229.662009144	21.2048737452	1.79082439494	167.830843873	32653	33960.2783278	332.620603828	19351.0098759	4562.0	-1	164585	-1	-1
CookieTheft	0.00562020358866	292	223.75	175	34.4165657787	1790	8	0.000167462111697	13041	5421.0	825	4295.45709636	0.0	-1	-1	0.753325064859	0.00372603198526	7.21024630542	4.18655279243e-05	0.0	49344	929.930843331	100.0	-1	-1	-1	10.8949120202	1.51688342281	-1	205.573033708	203.321158183	-1	-1	1.33299050562	217.873920611	45.3125	4.0922111724	-1	-1	-1	1.32328461742	0	2	178	2	0	0	112	5923	1	0.00491095890875	0.0	-1	-1	0.950481897009	-1	122.597028345	199.330009521	-1	-1	0.936457051117	206.268381784	21.194522176	2.19134455381	268.488365838	36592	35987.8449984	234.606328989	24401.8791084	5075.0	-1	97027	-1	-1
Memory	0.00435248403817	292	240.181818182	125	57.0137144586	2642	11	0.000285099655289	14682	2804.6	192	4270.89457712	0.0	-1	-1	0.293844369489	0.00285099655289	11.0219952867	5.18363009616e-05	0.0	45162	779.876628528	92.0	-1	-1	-1	9.88600556269	1.54065955637	-1	255.109090909	104.01281934	-1	-1	0.771746434595	148.600210769	39.78125	3.0814790609	-1	-1	-1	1.30710316018	0	2	110	2	0	0	64	5421	1	0.00216024194428	0.0	-1	-1	0.96616345838	-1	187.092154375	125.477766292	-1	-1	0.79233374871	177.634496194	19.141468944	2.0265116196	167.931891645	28062	11337.397308	83.3486149362	9510.41348919	2546.0	-1	255875	-1	-1
HL-060_allsc	0.00502126941213	275	144.798387097	100	30.5765678493	17955	124	0.000729849674511	7282	1364.0106935	66	1373.47495603	0.0	-1	-1	0.600563143383	0.00360804718125	9.13220608418	3.53153068312e-05	0.0	195255	1544.68044685	133.0	-1	-1	-1	18.6106077934	1.39853054194	-1	222.805872757	167.269634319	-1	-1	1.36548532122	192.603757574	43.1743589744	3.9031718283	-1	-1	-1	1.08495343217	0	6	613	6	0	0	390	23437	3	0.00487851293117	0.0	-1	-1	1.21931863689	-1	129.885117029	194.559872783	-1	-1	1.22304074049	209.211415741	17.1351908368	2.34624401231	853.103630582	136580	102034.476934	828.84958998	75115.465454	16838.0	-1	78952	-1	-1
Reading	0.00467009812897	259	141.171428571	100	32.4050519975	4941	35	0.000557457991558	5658	1758.17647059	66	1499.63380319	0.0	-1	-1	0.7354548769	0.00415704387991	6.6382087207	3.18547423748e-05	0.0	67859	1544.68044685	133.0	-1	-1	-1	18.6106077934	1.12773888857	-1	194.237547893	177.598209408	-1	-1	1.46954100043	197.175829282	42.1933701657	3.91811891383	-1	-1	-1	1.38145883674	0	2	261	2	0	0	181	8145	1	0.00606213457215	0.0	-1	-1	1.38064342401	-1	92.649904978	250.953915718	-1	-1	1.39345393947	264.299595764	17.5176469824	2.63107624146	293.212111028	50696	46175.5344462	380.611119112	35688.8251	7637.0	-1	168041	-1	-1
